review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
2017572,Chevron,Strategic Planning Manager,495,14774,"""I am currently employed at my company and it is an amazing company with a strong focus on the environment and development of the people in which they operate. While the Industry struggles my company continues to adapt to the changing economic pressures.""",low
2013702,Chevron,Chevron Employee,495,1,"""Great plays to work!  The broad experience at Chevron and people are great!""",low
2013179,Chevron,Chevron Employee,495,1,"""Great company in a challenging industry. No shortage of good, challenging, and rewarding work. Be cautious: the industry is extremely volatile!""",low
1998421,Chevron,Logistics Specialist,495,9182,"""company follows all compliance, but older employees are unexperienced and racist.""",low
1990841,Chevron,Agile Scrum Master,495,142852,"""Great place to work. The organization management embraces agility way to work and that makes it easier towards the agile transitioning process.""",low
1977538,Chevron,Systems Administrator,495,13378,"""great company.  They laying people off due to the Covad.  Excellent team and many systems to work on.""",low
1977034,Chevron,Database Technician,495,19347,"""I have experienced many things associated with various Electrical & Instrument installation working, an inspection of Ex equipment, and drawing work on construction and yard until now.
Also, I have had good English communication skill, because of lots of overseas experiences when I was a child. So, I was able to understand lots of Standards, specifications, Ex procedures, engineering practices, and rules of my project.
If there is an opportunity to work with you, I promise to carry out my duties to the best of my ability.""",low
1973200,Chevron,Chevron Employee,495,1,"""Great company. Management mindset is positive towards Agility""",low
1967393,Chevron,BI Engineer,495,147218,"""A most amazing organization with good leadership principles and helped me to learn good values out of business""",low
1957410,Chevron,Chevron Employee,495,1,"""good company, great benefits, friendly people""",low
1937811,Chevron,Chevron Employee,495,1,"""I worked at Chevron going on 9 years. They are a great company that cares about your work/life balance. They have competitive pay with some of the best benefits out there. The only issue is that the oil industry is very volatile.""",low
1936134,Chevron,Construction Project Manager,495,9743,"""I worked for Chevron for 14 months before being laid -off due to a decline in the Oil and Gas Industry and the Covid-19 case. I enjoyed working for this company since they take good care of employees and provide adequate resources and a serene environment for effective working.""",low
1927060,Chevron,Manager,495,15,"""Great place to work. Great pay and benefits.""",low
1916727,Chevron,Chevron Employee,495,1,"""I've enjoyed my time with Chevron and believe they are a good company with many opportunities for their employees to grow and expand. They should be a good company for those who are interested in the industry.""",low
1909704,Chevron,Civil Engineer,495,15010,"""Chevron is a great company to work for.""",low
1886147,Chevron,Production Operator,495,11402,"""I enjoyed working for Chevron but the Company divested and is pulling out of the Ohio, Pennsylvania, and West Virginia field. I have a young family that cannot up and move to a southern city so the company I thought I would retire from is no longer an option.""",low
1876965,Chevron,Engineering Technologist,495,9420,"""This review is specifically for my team at RTC, not the company as a whole. My boss and team are great to work with and we have a very easy time working with each other. We are very chill. And I feel that I was pretty well paid for my work. Skills that would be advantageous to the team are good logic comprehension in terms of coding, especially knowledge of Python, as well as knowledge of geophysics, though physics in general is beneficial for the job.""",low
1875845,Chevron,Chevron Employee,495,1,"""Chevron was a nice experience, but the location in Midland was not attractive.""",low
1867014,Chevron,Chevron Employee,495,1,"""The short time I spent with Chevron was a very fulfilling experience. The work I was assigned mattered and it was impactful to not only the facility I was at, but to the company as a whole. Work-life balance was very well done as well. There were plenty of opportunities to be engaged with groups or and activities before, during and after work.""",low
1858873,Chevron,Audio Visual Technician,495,9995,"""Safety first culture which promotes do it right or not at all""",low
1856855,Chevron,Chevron Employee,495,1,"""I’ve worked for Chevron for just over a year. Great company, excellent pay and benefits. Good opportunity for advancement.""",low
1850203,Chevron,Sales Associate,495,7,"""Since my employment with Chervon Corporation it has been a very positive experience working with upper manangement. Chervon Coproration training is expectational very detail orientated and provides room for growth.""",low
1848527,Chevron,Financial Analyst,495,8103,"""This past summer 2019 I worked for Chevron Corporation as a Financial Analyst Intern. I found it to be a strong company with good ethical values and an emphasis on the economy and healthy environment.""",low
1848487,Chevron,Wharf Operator,495,135961,"""I have worked at Chevron since November of 2015.  It is a great company that really takes care of its operators.  The pay and the work schedules are great.""",low
1847999,Chevron,Chevron Employee,495,1,"""Good company. Looks after their people. Good benefits and fair pay.""",low
1841957,Chevron,Chevron Employee,495,1,"""worked for Chevron Phillips from the time the company was established.and they are a good employer.""",low
1830980,Chevron,Chevron Employee,495,1,"""Unorganized with high expectations no
Guides""",low
1828922,Chevron,Chevron Employee,495,1,"""I've worked for Chevron for 4 months and they had a lovely work life balance. The coding was enriching and helpful for those not privy to the industry. They train and coach when skills are needed and are a great company to work for.""",low
1824073,Chevron,Data Support Specialist,495,9552,"""The company does not support your knowledge and skillset for your career ladder.  X amount of degrees or certificates only gets you so far in this company.  Its who you know, not what you know.""",low
1818724,Chevron,Chevron Employee,495,1,"""My main responsibility was to support the store owner with day-to-day store operations and duties to ensure store is clean, adequately stocked, organized, and well-kept while supervising a three-member staff.""",low
1814482,Chevron,Data Analyst,495,12244,"""This is a great company, there is a lot of room to move up and people here are very friendly""",low
1796498,Chevron,Payment Specialist,495,17326,"""I've worked with Chevron Federal Credit Union for the past year and it's been a great experience. The people I work with are great. I wish it was a little easier to move up in the company.""",low
1779614,Chevron,Chevron Employee,495,1,"""I've worked as a consultant with Chevron for the past 2 1/2 years and they have a nice culture that has an emphasis on safety.  Employees are encouraged to be mindful of working ergonomically.""",low
1779346,Chevron,Project Manager,495,2,"""Great company to work for. I worked at Chevron for 12 years.""",low
1775812,Chevron,Chevron Employee,495,1,"""I worked for  for about 4 years as a Process Control Engineer.  I left on good terms and am now looking for a new type of opportunity.""",low
1774920,Chevron,Chevron Employee,495,1,"""I have been employed with Chevron Builders since January 2018.  They are the in-house builder for their parent company and developer, Chevron Partners.  We are made of bright and eager professionals who strive daily to meet the vision of our owner.  We work in both the commercial office space and high-end residential markets.  It is a laid back environment with a very generous owner.  It's a great place to work.""",low
1773566,Chevron,Chevron Employee,495,1,"""Dear Sir / Ma’am,

Achieving organizational objectives by optimizing system performance, reliability as well as proactively pursuing needed updates and security patches to achieve success has driven my exemplary record for the past 16 years for The Chevron Oil Company. With a broad set of technical skills, Exemplary Management skills and wide ranging organizational skills plus more than 20 years of experience across a wide range of industries to include the Oil & Gas industry as well as various other industries. I can add value to your organization and feel that I would be an asset to your team.

I have contributed to some of the finest organizations to include, The Chevron Corporation , Hewlett-Packard and Computown Corporation. 

I am now seeking to bring my versatile background and extensive hands-on experience to your organization.

For a more detailed presentation of my accomplishments and skills, please review the attached resume. I would welcome the opportunity to discuss my credentials and qualifications in person. 

Feel free to contact me at your earliest convenience to schedule a meeting. 

Thank you in advance for your consideration, and I look forward to speaking with you.



Sincerely,



Shawn Keval""",low
1756826,Chevron,Chevron Employee,495,1,"""Best job ever, please take the time and apply for any of these jobs, working here is so much fun and in fact pretty easy, and the customers are usually awesome sometimes you get some jerks but this is the best part to see all the crazy people makes this job fun!!!""",low
